filepath,captions
commercial_40.jpg,the commercial is located in several streets next to freeway .
commercial_40.jpg,there is a business district between two roads  where stand several skyscrapers .
commercial_40.jpg,the commercial is located in several streets next to freeway .
commercial_40.jpg,rows of big buildings are in this commercial area .
commercial_40.jpg,many buildings are orderly in a commercial area .
commercial_41.jpg,a large number of tall buildings have been built in the center of the city .
commercial_41.jpg,there are many streets on both sides of the building .
commercial_41.jpg,the commercial is a big busy downtown .
commercial_41.jpg,the commercial is a big busy downtown .
commercial_41.jpg,a large number of tall buildings have been built in the center of the city .
commercial_42.jpg,there are many tall buildings in this area .
commercial_42.jpg,this place is the economic center of the city .
commercial_42.jpg,this place is the economic center of the city .
commercial_42.jpg,there are many tall buildings in this area .
commercial_42.jpg,there are many tall buildings in this area .
commercial_43.jpg,a large number of tall buildings have been built in this area .
commercial_43.jpg,there are many cars in the street on both sides of the building .
commercial_43.jpg,there are many cars in the street on both sides of the building .
commercial_43.jpg,a large number of tall buildings have been built in this area .
commercial_43.jpg,a large number of tall buildings have been built in this area .
commercial_44.jpg,the commercial is surrounded by several parking lots and divided by a arterial road .
commercial_44.jpg,there are four blocks with skyscrapers and parking lots .
commercial_44.jpg,the commercial is surrounded by several parking lots and divided by a arterial road .
commercial_44.jpg,there are several parking lots full of cars in this commercial area .
commercial_44.jpg,some buildings with parking lots are in a commercial area .
commercial_45.jpg,there are many tall buildings on both sides of the road .
commercial_45.jpg,a row of trees were planted around the building .
commercial_45.jpg,many different buildings are in the commercial region .
commercial_45.jpg,many different buildings are in the commercial region .
commercial_45.jpg,there are many tall buildings on both sides of the road .
commercial_46.jpg,the diamond commercial is by the road side near a bareland .
commercial_46.jpg,some skyscrapers are standing near roads and a bareland .
commercial_46.jpg,the diamond commercial is by the road side near a bareland .
commercial_46.jpg,there are edifices at roadside in this commercial area .
commercial_46.jpg,many buildings are in a commercial area .
commercial_47.jpg,this area is the economic center of the city .
commercial_47.jpg,a lot of tall buildings were built here .
commercial_47.jpg,most buildings in this commercial region are white .
commercial_47.jpg,most buildings in this commercial region are white .
commercial_47.jpg,this area is the economic center of the city .
commercial_48.jpg,the corss separates the commercial into two pieces and one is beside a depot .
commercial_48.jpg,here is a commercial area with winding roads  skyscrapers and parking lots full of cars .
commercial_48.jpg,the corss separates the commercial into two pieces and one is beside a depot .
commercial_48.jpg,there is a large parking lot in this commercial area .
commercial_48.jpg,some buildings with parking lots and green trees are in a commercial area .
commercial_49.jpg,several crosses divid the commercial into pieces .
commercial_49.jpg,blocks of office buildings and residential buildings are standing here .
commercial_49.jpg,several crosses divid the commercial into pieces .
commercial_49.jpg,rows of houses and malls and a park are in this commercial area .
commercial_49.jpg,many buildings are in a commercial area .
commercial_5.jpg,an arc road separates the commercial and the flats .
commercial_5.jpg,there is a t junction of two winding roads in the hybrid area of commerce and residence .
commercial_5.jpg,an arc road separates the commercial and the flats .
commercial_5.jpg,the wide bustling road is passing by those edifices .
commercial_5.jpg,many commercial tall buildings are in a commercial area .
commercial_50.jpg,many cars scatter in the beige commercial which is separated by some alleys .
commercial_50.jpg,near the cross is a commercial area with parking lots and skyscrapers .
commercial_50.jpg,many cars scatter in the beige commercial which is separated by some alleys .
commercial_50.jpg,edifices are casting huge shadows in this prosperous commercial area .
commercial_50.jpg,some buildings with parking lots are in a commercial area .
commercial_51.jpg,this area is the economic center of the city .
commercial_51.jpg,many kinds of cars are on the road .
commercial_51.jpg,many kinds of cars are on the road .
commercial_51.jpg,this area is the economic center of the city .
commercial_51.jpg,this area is the economic center of the city .
commercial_52.jpg,the commercial is full of cars and curved paths .
commercial_52.jpg,some buildings of different heights can be seen in this area .
